0.216900	126.00
0.216920	124.00
0.216940	125.00
0.216960	125.00
0.216980	126.00
0.217000	125.00
0.217020	125.00
0.217040	125.00
0.217060	125.00
0.217080	125.00
0.217100	125.00
0.217120	125.00
0.217140	125.00
0.217160	125.00
0.217180	125.00
0.217200	125.00
0.217220	125.00
0.217240	125.00
0.217260	126.00
0.217280	126.00
0.217300	126.00
0.217320	125.00
0.217340	125.00
0.217360	124.00
0.217380	124.00
0.217400	124.00
0.217420	125.00
0.217440	125.00
0.217460	125.00
0.217480	125.00
0.217500	125.00
0.217520	125.00
0.217540	126.00
0.217560	126.00
0.217580	126.00
0.217600	126.00
0.217620	125.00
0.217640	125.00
0.217660	124.00
0.217680	124.00
0.217700	124.00
0.217720	125.00
0.217740	125.00
0.217760	125.00
0.217780	125.00
0.217800	125.00
0.217820	125.00
0.217840	125.00
0.217860	125.00
0.217880	125.00
0.217900	125.00
0.217920	125.00
0.217940	126.00
0.217960	125.00
0.217980	125.00
0.218000	126.00
0.218020	125.00
0.218040	125.00
0.218060	125.00
0.218080	125.00
0.218100	125.00
0.218120	125.00
0.218140	125.00
0.218160	125.00
0.218180	125.00
0.218200	125.00
0.218220	125.00
0.218240	126.00
0.218260	126.00
0.218280	126.00
0.218300	126.00
0.218320	126.00
0.218340	125.00
0.218360	125.00
0.218380	125.00
0.218400	125.00
0.218420	125.00
0.218440	125.00
0.218460	125.00
0.218480	125.00
0.218500	125.00
0.218520	125.00
0.218540	125.00
0.218560	125.00
0.218580	126.00
0.218600	126.00
0.218620	125.00
0.218640	125.00
0.218660	125.00
0.218680	125.00
0.218700	125.00
0.218720	125.00
0.218740	125.00
0.218760	125.00
0.218780	125.00
0.218800	125.00
0.218820	125.00
0.218840	125.00
0.218860	125.00
0.218880	125.00
0.218900	126.00
0.218920	126.00
0.218940	126.00
0.218960	126.00
0.218980	125.00
0.219000	125.00
0.219020	124.00
0.219040	124.00
0.219060	124.00
0.219080	124.00
0.219100	124.00
0.219120	124.00
0.219140	125.00
0.219160	125.00
0.219180	125.00
0.219200	125.00
0.219220	125.00
0.219240	125.00
0.219260	125.00
0.219280	125.00
0.219300	125.00
0.219320	125.00
0.219340	125.00
0.219360	125.00
0.219380	125.00
0.219400	125.00
0.219420	125.00
0.219440	125.00
0.219460	125.00
0.219480	125.00
0.219500	125.00
0.219520	125.00
0.219540	125.00
0.219560	125.00
0.219580	125.00
0.219600	125.00
0.219620	125.00
0.219640	125.00
0.219660	125.00
0.219680	125.00
0.219700	125.00
0.219720	125.00
0.219740	125.00
0.219760	125.00
0.219780	126.00
0.219800	126.00
0.219820	126.00
0.219840	125.00
0.219860	125.00
0.219880	125.00
0.219900	125.00
0.219920	125.00
0.219940	125.00
0.219960	125.00
0.219980	125.00
0.220000	126.00
0.220020	125.00
0.220040	125.00
0.220060	125.00
0.220080	125.00
0.220100	125.00
0.220120	125.00
0.220140	125.00
0.220160	125.00
0.220180	125.00
0.220200	125.00
0.220220	125.00
0.220240	125.00
0.220260	125.00
0.220280	125.00
0.220300	125.00
0.220320	125.00
0.220340	124.00
0.220360	124.00
0.220380	125.00
0.220400	125.00
0.220420	126.00
0.220440	126.00
0.220460	126.00
0.220480	125.00
0.220500	125.00
0.220520	125.00
0.220540	125.00
0.220560	125.00
0.220580	125.00
0.220600	125.00
0.220620	125.00
0.220640	125.00
0.220660	125.00
0.220680	125.00
0.220700	125.00
0.220720	126.00
0.220740	125.00
0.220760	125.00
0.220780	125.00
0.220800	125.00
0.220820	126.00
0.220840	126.00
0.220860	125.00
0.220880	125.00
0.220900	125.00
0.220920	125.00
0.220940	125.00
0.220960	125.00
0.220980	125.00
0.221000	125.00
0.221020	125.00
0.221040	125.00
0.221060	125.00
0.221080	125.00
0.221100	125.00
0.221120	125.00
0.221140	125.00
0.221160	126.00
0.221180	126.00
0.221200	125.00
0.221220	125.00
0.221240	125.00
0.221260	125.00
0.221280	125.00
0.221300	125.00
0.221320	125.00
0.221340	126.00
0.221360	126.00
0.221380	126.00
0.221400	126.00
0.221420	126.00
0.221440	126.00
0.221460	126.00
0.221480	126.00
0.221500	126.00
0.221520	125.00
0.221540	125.00
0.221560	125.00
0.221580	125.00
0.221600	125.00
0.221620	125.00
0.221640	125.00
0.221660	125.00
0.221680	125.00
0.221700	124.00
0.221720	124.00
0.221740	125.00
0.221760	125.00
0.221780	125.00
0.221800	125.00
0.221820	125.00
0.221840	125.00
0.221860	125.00
0.221880	125.00
0.221900	125.00
0.221920	125.00
0.221940	125.00
0.221960	125.00
0.221980	125.00
0.222000	125.00
0.222020	125.00
0.222040	125.00
0.222060	126.00
0.222080	127.00
0.222100	128.00
0.222120	128.00
0.222140	127.00
0.222160	125.00
0.222180	123.00
0.222200	122.00
0.222220	121.00
0.222240	121.00
0.222260	124.00
0.222280	127.00
0.222300	130.00
0.222320	132.00
0.222340	131.00
0.222360	129.00
0.222380	125.00
0.222400	121.00
0.222420	117.00
0.222440	115.00
0.222460	115.00
0.222480	118.00
0.222500	125.00
0.222520	134.00
0.222540	144.00
0.222560	150.00
0.222580	151.00
0.222600	145.00
0.222620	131.00
0.222640	113.00
0.222660	96.00
0.222680	85.00
0.222700	86.00
0.222720	99.00
0.222740	120.00
0.222760	144.00
0.222780	163.00
0.222800	169.00
0.222820	161.00
0.222840	141.00
0.222860	116.00
0.222880	93.00
0.222900	79.00
0.222920	80.00
0.222940	94.00
0.222960	118.00
0.222980	143.00
0.223000	164.00
0.223020	174.00
0.223040	172.00
0.223060	158.00
0.223080	136.00
0.223100	113.00
0.223120	95.00
0.223140	85.00
0.223160	84.00
0.223180	92.00
0.223200	105.00
0.223220	120.00
0.223240	135.00
0.223260	147.00
0.223280	153.00
0.223300	154.00
